OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,CRMCYTOTC,TOTPOP_CY,CRMCYBURG,UNEMPRT_CY_I,HISPPOP_CY_P,ACSVET_P,MEDHINC_CY_I,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,ACSHHDIS_P,ACSPUBAI_P,ACSBLWPV_P,ACSGRNTI50_P,ACSEDNOSCH_P,ACS35NOHI_P,ACSVET_P_1,ACSHSGRAD_P,X14068_X_I,X14068FY_X_I,source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score
2166,0,913,-1,C-22,12,US,913,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87,1213,100,76,14.43,1.64,199,12,US,913,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.52,5.13,6.91,21.68,0.88,4.35,1.6,5.73,167,168,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,9,0,0,1,0,0,1,0,0,0,0,0,216,233,0,0,0,26,2019.87,248.57,20,1913.57,248.57,0,0.0,971.06,7,2,1395.79,245.08,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.45,40.25,36.17,1.77,21.81,5,53.08
2167,1,914,279,D-22,13,US,914,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,129,1779,104,167,16.47,1.89,134,13,US,914,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,10.9,7.21,14.84,39.91,0.61,3.59,3.03,8.08,100,100,api_test_workflow_v2_30pct_model6_2026-05-08,34.16768251,-118.60453623,"21913 W COSTANSO ST, 91364",0.0,34.1676825056_-118.604536232_0.jpg,1.0,0.85,tent,0.6475,17.47,29.74,16.36,0,0,,,35,0,0,0,0,0,0,0,0,0,0,2,844,904,0,0,0,74,6296.02,39.92,27,3482.29,76.54,3,75.58,315.02,34,4,3580.06,40.73,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.75,16.01,59.55,5.16,19.28,5,70.86
2168,0,915,-1,E-22,14,US,915,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,153,1545,119,93,14.05,1.52,170,14,US,915,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.4,1.61,3.39,23.39,0.39,2.53,2.51,18.81,158,155,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,0,0,0,0,0,2,483,462,0,0,0,22,1894.18,248.09,7,976.31,392.98,0,0.0,650.41,16,2,554.78,415.67,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.84,30.62,49.73,3.19,16.46,5,63.06
2169,0,916,-1,F-22,15,US,916,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,188,131,109,119,12.98,3.26,136,15,US,916,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.16,0.0,6.54,8.33,1.12,2.8,3.16,23.6,123,123,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,21,1,1,0,0,0,1,0,0,0,0,0,434,544,0,0,3,49,4819.03,83.51,26,3394.01,97.93,7,988.22,63.33,20,2,1769.73,126.06,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.03,16.35,64.2,1.72,17.73,5,74.63
2170,1,917,327,G-22,16,US,917,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,126,2315,79,202,12.7,2.55,147,16,US,917,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.9,1.68,17.85,43.3,0.0,0.33,1.41,7.28,130,130,api_test_workflow_v2_5pct_2026-04-25,34.16713836,-118.58396921,"20639 W VENTURA BLVD, 91364",270.0,34.1671383556_-118.583969214_270.jpg,1.0,0.6219,tent,0.6475,17.47,29.74,16.36,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,414,422,0,0,0,17,2373.19,226.71,6,1398.72,317.5,2,510.62,391.15,2,2,1206.66,312.06,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,6.21,40.25,36.35,3.01,20.39,5,53.58
2171,0,918,-1,H-22,17,US,918,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,144,674,85,162,16.17,4.3,114,17,US,918,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.12,1.56,11.21,38.34,5.36,0.39,2.49,7.44,105,107,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,18,0,0,0,0,3,0,0,0,0,0,4,330,326,0,0,3,32,3586.18,84.04,17,2665.09,189.0,1,705.61,355.45,7,2,1721.43,198.48,3.31,1,0.0,0,3.3,1,100.0,1,0.0,0,5.13,22.12,52.21,2.83,22.83,5,65.01
2172,0,919,-1,J-22,18,US,919,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,152,927,96,140,8.31,3.22,221,18,US,919,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.59,2.22,8.63,75.0,1.77,3.86,3.99,12.9,201,210,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,21,0,0,0,0,0,1,0,0,0,0,1,443,442,0,0,0,13,756.05,363.6,2,165.41,439.66,1,122.82,215.81,6,0,0.0,448.85,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.61,30.44,45.31,3.54,20.71,5,59.43
2173,0,920,-1,K-22,19,US,920,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,602,82,71,6.64,3.5,222,19,US,920,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34.35,0.38,19.11,66.67,0.0,2.03,3.83,9.25,196,204,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2,112,98,0,0,1,0,0.0,771.47,0,0.0,791.2,1,983.83,151.75,0,0,0.0,865.42,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.65,33.98,35.4,4.78,25.84,5,53.98
2174,1,921,1636,L-22,20,US,921,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,217,2193,142,36,26.36,3.94,99,20,US,921,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.85,4.91,5.89,32.86,3.05,4.23,3.31,19.93,112,116,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.16999039,-118.53883074,"18609 W VENTURA BLVD, 91356",90.0,34.169990394_-118.53883074_90.jpg,1.0,0.7409,tent,0.6475,17.47,29.74,16.36,0,0,,,21,0,0,0,1,0,0,0,0,0,0,4,803,820,0,0,3,31,2438.39,104.88,3,742.45,417.68,1,294.04,408.55,23,1,516.14,417.51,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.13,22.12,60.35,3.01,14.51,5,70.71
2175,1,922,1303,M-22,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,149,2201,106,121,9.31,4.84,138,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34.87,3.08,7.96,32.89,0.0,0.84,1.57,12.78,125,128,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.16890313,-118.53073496,"5400 N ETIWANDA AVE, 91356",90.0,34.1689031285_-118.530734962_90.jpg,1.0,0.7846,tent,0.6475,17.47,29.74,16.36,0,0,,,45,0,0,1,0,1,1,0,0,0,0,0,654,648,0,0,2,16,869.23,166.12,0,0.0,640.16,5,916.19,178.26,9,0,0.0,658.24,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.48,17.38,52.3,3.37,26.95,5,65.87
2176,1,922,1333,M-22,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,149,2201,106,121,9.31,4.84,138,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34.87,3.08,7.96,32.89,0.0,0.84,1.57,12.78,125,128,api_test_workflow_v2_remaining_model6_2026-05-08,34.16830303,-118.535366,"18458 W VENTURA BLVD, 91356",90.0,34.1683030258_-118.535365997_90.jpg,1.0,0.8211,tent,0.6475,17.47,29.74,16.36,0,0,,,45,0,0,1,0,1,1,0,0,0,0,0,654,648,0,0,2,16,869.23,166.12,0,0.0,640.16,5,916.19,178.26,9,0,0.0,658.24,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.48,17.38,52.3,3.37,26.95,5,65.87
2177,1,922,1491,M-22,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,149,2201,106,121,9.31,4.84,138,21,US,922,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34.87,3.08,7.96,32.89,0.0,0.84,1.57,12.78,125,128,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.16890313,-118.53073496,"5400 N ETIWANDA AVE, 91356",180.0,34.1689031285_-118.530734962_180.jpg,1.0,0.8584,tent,0.6475,17.47,29.74,16.36,0,0,,,45,0,0,1,0,1,1,0,0,0,0,0,654,648,0,0,2,16,869.23,166.12,0,0.0,640.16,5,916.19,178.26,9,0,0.0,658.24,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.48,17.38,52.3,3.37,26.95,5,65.87
2178,0,923,-1,N-22,22,US,923,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,8269,51,174,18.39,0.76,75,22,US,923,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.01,2.74,12.97,37.29,2.45,3.75,0.91,15.16,71,72,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,636,677,0,0,0,14,2558.61,177.27,9,1912.57,177.27,0,0.0,606.84,0,2,1565.96,175.89,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.59,10.78,76.86,1.41,10.95,5,83.32
2179,0,924,-1,O-22,23,US,924,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,2975,38,160,12.57,1.08,102,23,US,924,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.1,2.45,7.49,24.04,1.0,3.7,0.87,11.77,95,96,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,21,0,0,0,0,0,1,0,0,0,0,1,314,358,0,0,0,20,1133.75,238.27,0,0.0,595.47,5,91.58,37.2,7,0,0.0,606.35,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.89,27.08,52.21,4.07,16.64,5,65.38
2180,1,925,1367,P-22,24,US,925,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,131,1673,61,131,17.87,2.43,128,24,US,925,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26.67,1.56,5.37,24.03,0.55,1.17,1.3,10.1,139,144,api_test_workflow_v2_remaining_model6_2026-05-08,34.17069785,-118.50804423,"17210 W KILLION ST, 91316",90.0,34.1706978452_-118.508044233_90.jpg,1.0,0.7943,tent,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1,135,149,0,0,0,13,2459.12,174.71,6,1810.61,174.71,1,100.14,401.49,0,2,1581.65,173.72,0.0,0,0.0,0,0.0,0,98.87,1,0.0,0,4.96,30.8,37.17,4.42,27.61,5,54.53
2181,0,926,-1,Q-22,25,US,926,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,122,2071,58,269,11.01,1.22,178,25,US,926,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.67,0.23,8.77,26.98,1.37,0.95,1.88,10.92,188,188,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,9,0,0,0,0,1,0,0,0,0,0,2,279,270,0,0,1,24,2757.31,125.08,6,1456.7,351.48,3,428.41,355.54,2,2,1004.96,349.41,0.0,0,0.0,0,0.0,0,90.2,1,0.0,0,5.51,25.47,53.18,4.65,16.7,5,65.57
2182,0,927,-1,R-22,26,US,927,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0,0,0,0,0.0,0.0,0,26,US,927,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2262.19,269.3,3,531.33,418.22,29,3983.8,60.69,1,2,451.79,431.25,0.0,0,1.67,1,0.0,0,20.7,1,0.0,0,4.07,60.53,8.67,1.24,29.56,3,34.85
2183,0,928,-1,S-22,27,US,928,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,241,340,111,86,9.12,1.13,231,27,US,928,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18.07,9.64,9.06,20.59,0.0,10.63,0.52,6.67,158,157,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,10,4011.91,9.16,2,1905.59,28.87,6,3490.55,9.16,1,2,1903.96,29.59,0.0,0,0.0,0,0.0,0,86.97,1,0.0,0,9.48,39.48,29.14,2.93,28.45,5,47.55
2184,0,929,-1,T-22,28,US,929,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0,0,0,0,0.0,0.0,0,28,US,929,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2865.89,215.72,0,0.0,453.11,16,4502.56,54.75,1,0,0.0,462.74,0.0,0,7.51,1,0.0,0,57.54,1,0.0,0,4.77,46.47,11.84,4.95,36.75,4,36.86
2185,1,930,1389,U-22,29,US,930,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,163,3459,85,143,20.38,2.22,106,29,US,930,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,11.84,1.35,13.03,26.88,0.42,2.37,1.7,7.59,105,105,api_test_workflow_v2_remaining_model6_2026-05-08,34.16817205,-118.46579507,"5350 N SEPULVEDA BLVD, 91411",180.0,34.1681720489_-118.465795069_180.jpg,1.0,0.6152,tent,0.6475,17.47,29.74,16.36,0,0,,,24,0,1,0,0,0,1,0,0,0,0,0,385,378,0,0,0,47,4949.26,100.23,28,3931.46,202.1,4,1249.56,373.25,2,2,1790.09,204.47,0.0,0,1.77,1,0.0,0,100.0,1,0.0,0,1.72,22.76,50.0,3.1,24.14,5,64.48
2186,0,931,-1,V-22,30,US,931,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,80,2883,80,86,25.42,3.35,147,30,US,931,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.83,1.8,3.7,23.38,3.33,2.37,4.05,12.96,136,134,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,409,422,0,0,2,11,669.69,284.17,0,0.0,765.48,0,0.0,845.25,4,0,0.0,784.07,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.09,23.05,59.93,4.61,12.41,5,69.82
2187,1,932,1127,W-22,31,US,932,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,141,2845,103,229,19.16,1.78,139,31,US,932,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28.27,3.51,7.25,23.11,0.82,2.31,1.55,8.07,121,121,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.16261364,-118.44895394,"5049 N VAN NUYS BLVD, 91403",0.0,34.1626136429_-118.448953936_0.jpg,1.0,0.8277,tent,0.6475,17.47,29.74,16.36,0,0,,,30,0,0,0,0,0,0,0,0,0,0,0,394,414,0,1,2,23,866.77,212.35,0,0.0,866.04,0,0.0,832.87,3,0,0.0,885.49,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.38,20.14,55.42,4.48,19.97,5,68.38
2188,0,933,-1,X-22,32,US,933,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,68,2783,54,81,21.45,1.67,149,32,US,933,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.26,3.67,8.65,34.06,2.58,0.72,1.09,13.43,121,120,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,8,0,0,0,0,0,0,0,0,0,0,1,395,392,0,0,0,16,670.34,284.01,0,0.0,1449.31,1,823.27,261.56,1,0,0.0,1484.2,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,5.84,24.6,59.12,3.19,13.1,5,69.63
2189,0,934,-1,Y-22,33,US,934,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,98,1811,98,167,17.61,2.47,171,33,US,934,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.55,2.44,6.62,31.21,3.81,4.49,2.53,5.63,153,155,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,15,0,0,0,0,1,0,0,0,0,0,2,216,210,0,0,1,6,604.12,325.61,0,0.0,1093.56,1,40.39,487.49,0,0,0.0,1102.07,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.41,29.04,40.89,5.33,24.74,5,57.9
2190,0,935,-1,Z-22,34,US,935,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99,1786,118,74,18.53,2.52,144,34,US,935,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14.02,5.5,12.63,29.89,0.93,0.9,2.63,13.04,125,127,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,7,0,0,0,0,0,0,0,0,0,0,1,277,272,0,0,0,20,929.79,284.35,0,0.0,1472.43,0,0.0,921.81,0,0,0.0,1472.75,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.25,24.25,49.91,8.5,17.35,5,63.66
2191,0,936,-1,AA-22,35,US,936,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,59,1571,75,105,15.34,2.71,169,35,US,936,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19.63,5.03,6.09,47.41,0.68,0.64,2.03,7.52,144,142,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,21,0,0,0,0,0,0,0,0,0,0,0,242,240,0,0,0,0,0.0,717.36,0,0.0,978.83,0,0.0,519.22,2,0,0.0,979.42,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.96,30.98,38.38,5.34,25.3,5,55.68
2192,0,937,-1,AB-22,36,US,937,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63,2624,73,69,16.96,2.28,115,36,US,937,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24.33,4.33,6.08,33.39,0.42,3.36,2.35,16.48,120,122,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,17,0,0,0,0,0,1,0,0,0,0,0,258,292,0,0,0,10,823.34,284.42,0,0.0,1404.69,1,760.63,274.12,0,0,0.0,1415.7,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.83,21.77,49.73,5.66,22.83,5,63.96
2193,0,938,-1,AC-22,37,US,938,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,4498,91,157,22.39,2.57,108,37,US,938,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.28,4.33,15.77,38.44,3.4,1.71,2.56,16.77,94,93,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,12,0,0,0,0,0,1,0,0,0,0,1,825,879,0,0,0,0,0.0,533.75,0,0.0,1005.96,0,0.0,925.61,4,0,0.0,1005.75,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.09,17.35,62.2,4.47,15.98,5,72.61
2194,0,939,-1,AD-22,38,US,939,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,151,3713,128,188,25.15,1.95,95,38,US,939,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.38,4.39,12.51,15.66,5.64,1.32,3.02,12.45,79,78,,,,,,,,,,0.6475,17.47,29.74,16.36,0,0,,,22,0,0,0,0,1,3,0,0,0,0,2,622,627,0,0,1,31,1533.24,216.15,0,0.0,480.7,0,0.0,576.25,13,0,0.0,513.34,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.95,17.88,60.88,3.72,17.52,5,72.03
2195,1,940,229,AE-22,39,US,940,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,2547,116,226,23.09,1.26,113,39,US,940,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.1,3.03,12.81,36.69,1.2,4.71,3.64,10.72,100,100,api_test_workflow_v2_30pct_model6_2026-05-08,34.16906351,-118.38575013,"5409 N WESTPARK DR, 91601",90.0,34.1690635118_-118.385750135_90.jpg,1.0,0.6959,tent,0.6475,17.47,29.74,16.36,0,0,,,12,0,0,0,0,2,1,0,0,0,0,0,239,289,0,0,5,35,4126.47,224.15,35,4126.47,224.15,5,671.24,326.77,5,2,1474.56,250.3,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.66,27.59,49.83,5.0,17.59,5,63.48
2196,1,941,487,AF-22,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,3771,92,143,39.96,0.44,88,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.22,0.74,11.14,27.27,1.85,3.54,1.68,12.79,88,87,api_test_workflow_v2_20pct_model6_2026-05-07,34.16808698,-118.37743924,"BAKMAN AVE AT CHANDLER BLVD, 91601",180.0,34.1680869827_-118.377439239_180.jpg,1.0,0.7817,tent,0.6475,17.47,29.74,16.36,0,0,,,83,0,1,0,0,0,1,1,0,0,0,0,627,703,0,0,2,32,1622.32,37.51,0,0.0,576.55,0,0.0,526.46,23,0,0.0,579.78,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,8.17,75.49,3.02,13.32,5,82.63
2197,1,941,488,AF-22,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,3771,92,143,39.96,0.44,88,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.22,0.74,11.14,27.27,1.85,3.54,1.68,12.79,88,87,api_test_workflow_v2_20pct_model6_2026-05-07,34.16808698,-118.37743924,"BAKMAN AVE AT CHANDLER BLVD, 91601",270.0,34.1680869827_-118.377439239_270.jpg,1.0,0.6527,tent,0.6475,17.47,29.74,16.36,0,0,,,83,0,1,0,0,0,1,1,0,0,0,0,627,703,0,0,2,32,1622.32,37.51,0,0.0,576.55,0,0.0,526.46,23,0,0.0,579.78,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,8.17,75.49,3.02,13.32,5,82.63
2198,1,941,520,AF-22,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,3771,92,143,39.96,0.44,88,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.22,0.74,11.14,27.27,1.85,3.54,1.68,12.79,88,87,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.17130798,-118.37643101,"5547 N ELMER AVE, 91601",0.0,34.1713079812_-118.376431014_0.jpg,1.0,0.6929,tent,0.6475,17.47,29.74,16.36,0,0,,,83,0,1,0,0,0,1,1,0,0,0,0,627,703,0,0,2,32,1622.32,37.51,0,0.0,576.55,0,0.0,526.46,23,0,0.0,579.78,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,8.17,75.49,3.02,13.32,5,82.63
2199,1,941,575,AF-22,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,3771,92,143,39.96,0.44,88,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.22,0.74,11.14,27.27,1.85,3.54,1.68,12.79,88,87,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.16997982,-118.37632908,"CUMPSTON ST AT ELMER AVE, 91601",270.0,34.1699798219_-118.376329077_270.jpg,1.0,0.8947,tent,0.6475,17.47,29.74,16.36,0,0,,,83,0,1,0,0,0,1,1,0,0,0,0,627,703,0,0,2,32,1622.32,37.51,0,0.0,576.55,0,0.0,526.46,23,0,0.0,579.78,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,8.17,75.49,3.02,13.32,5,82.63
2200,1,941,1309,AF-22,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,3771,92,143,39.96,0.44,88,40,US,941,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.22,0.74,11.14,27.27,1.85,3.54,1.68,12.79,88,87,api_test_workflow_v2_remaining_model6_2026-05-08,34.16737001,-118.37760436,"5311 N BAKMAN AVE, 91601",90.0,34.1673700141_-118.377604357_90.jpg,1.0,0.7777,tent,0.6475,17.47,29.74,16.36,0,0,,,83,0,1,0,0,0,1,1,0,0,0,0,627,703,0,0,2,32,1622.32,37.51,0,0.0,576.55,0,0.0,526.46,23,0,0.0,579.78,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,8.17,75.49,3.02,13.32,5,82.63
